Time, x, y, z,,,,,,,,,,,,,,,,,,,,,
106.0951243,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.1054382,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.1161051,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.1266501,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.1436403,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.1539152,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.1645842,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.1748443,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.1849623,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.1960211,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.2066512,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.2174611,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.2277582,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.2382991,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.2513032,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.2613142,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.2714732,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.2819052,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.2921531,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.3025212,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.3127802,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.3232892,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.3337271,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.3470152,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.3576312,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.3682511,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.3784473,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.3884091,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.4111133,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.4390202,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.4812162,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.5032532,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
106.5223532,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
107.1418133,0.612,11.032,1.685,,,,,,,,,,,,,,,,,,,,,
107.1647222,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.1851282,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.2132113,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.2367842,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.2611423,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.2849393,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.3106263,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.3341413,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.3633702,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.3833583,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.4071591,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.4314761,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.4554992,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.4805331,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.5026312,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.5303443,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.5541372,0,12.718,0,,,,,,,,,,,,,,,,,,,,,
107.5810742,0.153,9.194,-0.612,,,,,,,,,,,,,,,,,,,,,
107.6063633,0.153,9.194,-0.612,,,,,,,,,,,,,,,,,,,,,
107.9224635,0.153,9.194,-0.612,,,,,,,,,,,,,,,,,,,,,
107.9525323,0.153,9.194,-0.612,,,,,,,,,,,,,,,,,,,,,
107.9812143,0.153,9.194,-0.612,,,,,,,,,,,,,,,,,,,,,
108.0228293,0.153,9.194,-0.612,,,,,,,,,,,,,,,,,,,,,
108.0487664,0.153,9.194,-0.612,,,,,,,,,,,,,,,,,,,,,
108.0870534,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.1131123,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.1397663,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.1639662,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.1844993,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.1970463,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.2074342,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.2198003,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.2493504,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.2609113,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.2853432,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.3118754,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.3352273,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.3600503,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.3886934,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.4151252,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.8818014,-0.612,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.8953174,0.153,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.9177032,0.153,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.9430853,0.153,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.9674934,0.153,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
108.9908312,0.153,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
109.0036533,0.153,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
109.0189503,0.153,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
109.0386654,0.153,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
109.0639394,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.0909253,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.1168113,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.1448522,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.1754423,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.2544394,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.2744632,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.2987443,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.3254004,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.3514224,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.3727272,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.3936153,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.4447623,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.4664503,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.5066074,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.5454424,0.153,7.202,0,,,,,,,,,,,,,,,,,,,,,
109.5736523,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
109.5972043,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
109.6226154,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
109.6411014,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
109.6651164,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
109.6844323,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
109.7044523,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
109.7317093,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
109.9824212,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
109.9929023,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
110.0258003,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
110.0643163,0.459,7.508,0.612,,,,,,,,,,,,,,,,,,,,,
110.0891872,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.1151953,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.1404684,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.1663504,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.1863113,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.2139924,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.2339502,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.2604373,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.2932313,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.3231912,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.3544603,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.3744143,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.3844064,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.3942702,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.4040983,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.4144502,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.4243854,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.4425073,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.4538084,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.4639233,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.4751783,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.8448323,1.072,9.04,0.766,,,,,,,,,,,,,,,,,,,,,
110.8581032,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
110.8756172,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
110.8891691,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
110.9098212,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
110.9280743,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
110.9537462,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
110.9704363,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
110.9991132,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
111.0148823,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
111.0375942,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
111.0500273,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
111.0763253,1.992,12.258,-0.459,,,,,,,,,,,,,,,,,,,,,
111.0865351,-1.072,11.032,4.75,,,,,,,,,,,,,,,,,,,,,
111.1148931,-1.072,11.032,4.75,,,,,,,,,,,,,,,,,,,,,
111.1386592,-1.072,11.032,4.75,,,,,,,,,,,,,,,,,,,,,
111.1640662,-1.072,11.032,4.75,,,,,,,,,,,,,,,,,,,,,
111.1917483,-1.072,11.032,4.75,,,,,,,,,,,,,,,,,,,,,
111.2239782,-1.072,11.032,4.75,,,,,,,,,,,,,,,,,,,,,
111.2493622,-1.072,11.032,4.75,,,,,,,,,,,,,,,,,,,,,
111.2816362,-1.072,11.032,4.75,,,,,,,,,,,,,,,,,,,,,
111.3189143,-1.072,11.032,4.75,,,,,,,,,,,,,,,,,,,,,
111.6644073,-1.072,11.032,4.75,,,,,,,,,,,,,,,,,,,,,
111.6770923,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
111.6870162,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
111.6991932,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
111.8545034,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
111.8649373,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
111.8920174,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
111.9021482,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
111.9254503,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
111.9388733,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
111.9654362,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
111.9925714,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
112.0071104,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
112.0298142,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
112.0557532,1.838,10.879,1.992,,,,,,,,,,,,,,,,,,,,,
112.1060474,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.1390164,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.2551434,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.2654374,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.2872512,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.3094354,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.3431754,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.3686874,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.3933842,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.4171193,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.4473822,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.4749982,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.5033562,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.5351002,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.5622373,0.306,14.25,0.919,,,,,,,,,,,,,,,,,,,,,
112.5795403,0.459,12.411,-2.758,,,,,,,,,,,,,,,,,,,,,
112.6080832,0.459,12.411,-2.758,,,,,,,,,,,,,,,,,,,,,
112.6348693,0.459,12.411,-2.758,,,,,,,,,,,,,,,,,,,,,
112.6532042,0.459,12.411,-2.758,,,,,,,,,,,,,,,,,,,,,
112.6828394,0.459,12.411,-2.758,,,,,,,,,,,,,,,,,,,,,
112.7119262,0.459,12.411,-2.758,,,,,,,,,,,,,,,,,,,,,
112.7437613,0.459,12.411,-2.758,,,,,,,,,,,,,,,,,,,,,
113.0464153,0.459,12.411,-2.758,,,,,,,,,,,,,,,,,,,,,
113.0590644,0.459,12.411,-2.758,,,,,,,,,,,,,,,,,,,,,
113.0718234,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.0821812,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.1088464,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.1189544,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.1430254,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.1599443,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.1808004,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.2075334,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.2319784,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.2578514,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.2839553,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.2986712,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.3348973,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.3632023,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.3878152,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.4132783,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.4317484,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.4845603,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.5240924,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.8068652,1.685,12.258,-0.919,,,,,,,,,,,,,,,,,,,,,
113.8278012,0.919,11.339,1.379,,,,,,,,,,,,,,,,,,,,,
113.8448143,0.919,11.339,1.379,,,,,,,,,,,,,,,,,,,,,
113.8664832,0.919,11.339,1.379,,,,,,,,,,,,,,,,,,,,,
113.8915803,0.919,11.339,1.379,,,,,,,,,,,,,,,,,,,,,
113.9131374,0.919,11.339,1.379,,,,,,,,,,,,,,,,,,,,,
113.9426773,0.919,11.339,1.379,,,,,,,,,,,,,,,,,,,,,
113.9798784,0.919,11.339,1.379,,,,,,,,,,,,,,,,,,,,,
114.0015903,0.919,11.339,1.379,,,,,,,,,,,,,,,,,,,,,
114.0294702,0.919,11.339,1.379,,,,,,,,,,,,,,,,,,,,,
114.0549743,0.919,11.339,1.379,,,,,,,,,,,,,,,,,,,,,
114.0781124,1.685,9.347,-2.451,,,,,,,,,,,,,,,,,,,,,
114.1066613,1.685,9.347,-2.451,,,,,,,,,,,,,,,,,,,,,
114.1384892,1.685,9.347,-2.451,,,,,,,,,,,,,,,,,,,,,
114.1639843,1.685,9.347,-2.451,,,,,,,,,,,,,,,,,,,,,
114.2044933,1.685,9.347,-2.451,,,,,,,,,,,,,,,,,,,,,
114.2351234,1.685,9.347,-2.451,,,,,,,,,,,,,,,,,,,,,
114.2621353,1.685,9.347,-2.451,,,,,,,,,,,,,,,,,,,,,
114.2890613,1.685,9.347,-2.451,,,,,,,,,,,,,,,,,,,,,
114.5726264,-0.612,9.347,0,,,,,,,,,,,,,,,,,,,,,
114.5890434,-0.612,9.347,0,,,,,,,,,,,,,,,,,,,,,
114.6149414,-0.612,9.347,0,,,,,,,,,,,,,,,,,,,,,
114.6413093,-0.612,9.347,0,,,,,,,,,,,,,,,,,,,,,
114.6625514,-0.612,9.347,0,,,,,,,,,,,,,,,,,,,,,
114.6903033,-0.612,9.347,0,,,,,,,,,,,,,,,,,,,,,
115.0690713,-0.612,9.347,0,,,,,,,,,,,,,,,,,,,,,
115.0794294,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.0919864,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.1021912,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.1252563,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.1514113,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.1707833,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.1938412,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.2138214,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.2387614,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.2640743,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.2935462,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.3261263,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.3541572,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.3707643,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.3998213,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.4348283,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.4616153,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.4877193,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.5164914,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.5412624,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.8616362,0.612,8.734,-0.459,,,,,,,,,,,,,,,,,,,,,
115.8761883,0.153,7.661,-1.225,,,,,,,,,,,,,,,,,,,,,
115.9107204,0.153,7.661,-1.225,,,,,,,,,,,,,,,,,,,,,
115.9300192,0.153,7.661,-1.225,,,,,,,,,,,,,,,,,,,,,
115.9473494,0.153,7.661,-1.225,,,,,,,,,,,,,,,,,,,,,
115.9743383,0.153,7.661,-1.225,,,,,,,,,,,,,,,,,,,,,
115.9987274,0.153,7.661,-1.225,,,,,,,,,,,,,,,,,,,,,
116.0275233,0.153,7.661,-1.225,,,,,,,,,,,,,,,,,,,,,
116.0497964,0.153,7.661,-1.225,,,,,,,,,,,,,,,,,,,,,
116.0796502,0.153,7.661,-1.225,,,,,,,,,,,,,,,,,,,,,
116.1085692,0.766,6.742,-0.306,,,,,,,,,,,,,,,,,,,,,
116.1428593,0.766,6.742,-0.306,,,,,,,,,,,,,,,,,,,,,
116.1969252,0.766,6.742,-0.306,,,,,,,,,,,,,,,,,,,,,
116.2222503,0.766,6.742,-0.306,,,,,,,,,,,,,,,,,,,,,
116.2537754,0.766,6.742,-0.306,,,,,,,,,,,,,,,,,,,,,
116.2863622,0.766,6.742,-0.306,,,,,,,,,,,,,,,,,,,,,
116.3241213,0.766,6.742,-0.306,,,,,,,,,,,,,,,,,,,,,
116.3487573,0.766,6.742,-0.306,,,,,,,,,,,,,,,,,,,,,
116.5577193,0.766,6.742,-0.306,,,,,,,,,,,,,,,,,,,,,
116.5777152,0.766,6.742,-0.306,,,,,,,,,,,,,,,,,,,,,
116.6036692,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.6270624,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.6513243,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.6764224,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.7042742,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.7277582,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.7561434,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.7929574,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.8222573,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.8541983,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.8795982,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.9111894,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.9214674,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.9316264,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.9420922,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.9566534,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
116.9770532,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
117.0010052,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
117.0209983,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
117.0405894,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
117.3812843,1.685,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
117.3914974,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.4045763,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.4152513,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.4251113,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.4353343,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.4454873,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.4559973,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.4663842,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.4790502,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.4892364,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.5084582,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.5243984,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.5462263,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.5673733,0.766,9.194,1.072,,,,,,,,,,,,,,,,,,,,,
117.5858844,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.5968264,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.6106782,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.6211904,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.6314333,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.6416772,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.6518212,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.6625624,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.6734183,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.6838904,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.6945444,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.7051223,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.7202204,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.7302433,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.7404984,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.7512112,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.7615793,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.7718902,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.7826024,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.7930773,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.8031433,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.8158963,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.8262012,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.8367434,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.8481813,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.8587654,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
117.8691402,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
118.5489753,0.306,12.105,1.838,,,,,,,,,,,,,,,,,,,,,
118.5598293,2.145,10.879,2.604,,,,,,,,,,,,,,,,,,,,,
118.5717834,2.145,10.879,2.604,,,,,,,,,,,,,,,,,,,,,
118.5824333,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.5925973,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.6028784,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.6132443,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.6237972,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.6371193,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.6472683,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.6574324,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.6679492,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.6784063,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.6898814,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.7000463,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
118.7101882,-0.153,9.96,3.371,,,,,,,,,,,,,,,,,,,,,
